{138} 	297.400		7.0625504E-08		293.804		1.2760630E+01	;
{139} 	295.200		3.2414558E-08		292.453		1.2215303E+01	;
{140} 	294.300		2.5064908E-08		293.103		1.3310412E+01	;
{141} 	298.200		1.8421398E-08		298.805		1.6575523E+01	;
{142} 	292.500		2.3604715E-08		286.704		5.5503573E+00	;
{143} 	300.000		1.5260998E-08		299.053		1.5290778E+01	;
{144} 	295.600		3.7288483E-08		294.153		1.3110636E+01	;
{145} 	299.100		2.4079531E-08		296.854		1.4230821E+01	;
{146} 	297.700		6.7040993E-08		295.553		1.2970702E+01	;
{147} 	293.700		7.8015233E-08		290.553		1.1365509E+01	;
{148} 	300.900		7.1597434E-08		299.703		1.6385927E+01	;
{149} 	300.400		1.1695311E-08		297.755		1.7285221E+01	;
{150} 	301.900		1.9971699E-08		302.556		1.9405771E+01	;
{151} 	299.000		7.4042511E-08		296.104		8.8144007E+00	;
{152} 	293.200		9.3423260E-08		290.003		1.0305308E+01	;
{153} 	292.600		6.0915077E-08		288.253		8.7236986E+00	;
{154} 	291.300		8.4038774E-08		288.653		9.5548820E+00	;
{155} 	293.300		7.0285672E-08		291.404		1.1446395E+01	;
{156} 	293.000		6.8448990E-08		291.303		1.1430638E+01	;
{157} 	297.900		7.4517715E-08		296.903		1.1160583E+01	;
{158} 	295.900		3.0558436E-08		294.455		1.4170853E+01	;
{159} 	297.200		4.6371124E-08		294.007		9.9230747E+00	;
{160} 	301.700		3.0967939E-08		299.802		1.5518275E+01	;
{161} 	300.800		6.7609577E-08		298.753		1.8485626E+01	;
{162} 	297.100		2.9227493E-08		292.153		7.4879684E+00	;
{163} 	303.400		2.1780878E-08		302.154		1.9807295E+01	;
{164} 	300.600		3.2195477E-08		297.747		1.3155512E+01	;
{165} 	301.600		2.1216501E-08		300.902		1.6839275E+01	;
{166} 	301.500		1.9022865E-08		300.552		1.8319044E+01	;
{167} 	297.700		2.5584580E-08		295.801		1.4675692E+01	;
{168} 	301.000		1.8932797E-08		300.952		2.0290464E+01	;
{169} 	301.200		1.1177459E-08		299.354		1.7799288E+01	;
{170} 	303.100		3.0011648E-08		301.099		1.7026196E+01	;
{171} 	301.800		1.8469597E-08		300.450		1.7939138E+01	;
{172} 	300.700		2.8883989E-08		299.353		1.5745690E+01	;
{173} 	298.100		4.7138634E-08		296.053		1.2860518E+01	;
{174} 	291.000		1.0513214E-07		289.903		1.0485608E+01	;
{175} 	293.200		8.5266656E-08		291.953		1.1180470E+01	;
{176} 	289.500		1.0755394E-07		286.953		9.5794754E+00	;
{177} 	288.800		7.8559395E-08		287.103		8.7461739E+00	;
{178} 	301.600		5.2153471E-08		301.507		1.8395567E+01	;
{179} 	294.200		4.5094829E-08		291.653		1.0760616E+01	;
{180} 	295.400		4.8451042E-08		293.153		1.2465505E+01	;
{181} 	300.100		4.2486111E-08		297.703		1.4075808E+01	;
{182} 	298.900		2.4862102E-08		297.604		1.6155689E+01	;
{183} 	292.100		5.8153152E-08		290.603		1.0660583E+01	;
{184} 	301.000		5.4011490E-08		299.153		1.6140722E+01	;
{185} 	290.900		7.0481455E-08		288.853		1.0069129E+01	;
{186} 	297.500		6.5515465E-08		292.353		1.0820262E+01	;
{187} 	294.200		2.9011879E-08		293.802		1.2115801E+01	;
{188} 	296.900		9.4935508E-08		294.953		1.3265497E+01	;
{189} 	294.700		3.2629107E-08		292.753		1.0900403E+01	;
{190} 	294.600		5.8632619E-08		291.103		9.1423206E+00	;
{191} 	296.300		2.5537986E-08		296.152		1.2285677E+01	;
{192} 	291.800		4.2933976E-08		291.152		1.1535763E+01	;
